questionUid,examId,standardUnitKey,subUnitKey,graphRequirement,graphRole,graphGapDisposition,problemImageRef,solutionImageRef,problemImageStatus,problemVisualType,problemVisualStatus,solutionImageStatus,baselineProblemImageHash,baselineSolutionImageHash
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_19,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/21_강남여고_2학기_중간_고1_기출/q19.png,,PRESENT,,PRESENT,ABSENT,ef1086a55d17e955ea150f8941a7f318b9b5acba2ca332a40bb4207dc1304859,
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_20,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_21,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/21_강남여고_2학기_중간_고1_기출/q21.png,,PRESENT,,PRESENT,ABSENT,933de07cae5bf7c0c1568267c4b7760fa0b88532791e8888119b9271ee6d480c,
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_22,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/21_강남여고_2학기_중간_고1_기출/q22.png,,PRESENT,,PRESENT,ABSENT,066cf49fb987e9eb8a3659632f250c7bf8f5282f1ec2556dbdd420ad4126c047,
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_25,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_26,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_3,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_4,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_8,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_13,original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_14,original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/21_금당고_2학기_중간_고1_기출/q14.png,,PRESENT,,PRESENT,ABSENT,3e2e8fd6bab7d72148c090c2707f93733a3d343c19492ebaee2e904d18bb3faf,
h1:original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_17,original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,assets/images/21_금당고_2학기_중간_고1_기출/q17.png,,PRESENT,,PRESENT,ABSENT,3f2ef6e56a7a1ab715a5d51a5fbe5fcd5540337c63d2bbd566f698f52a217f88,
h1:original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_20,original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_22,original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js_7,original/high/h1/2mid/21_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js_10,original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js_11,original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js_12,original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/21_매산고_2학기_중간_고1_기출/q12.png,,PRESENT,,PRESENT,ABSENT,1a6b6e30d0c99d5c7f551a11b011ac4cb2a4021d3f678b357d3bb0d92fbf3366,
h1:original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js_13,original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_RELATION_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js_15,original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js_17,original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js_20,original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js_5,original/high/h1/2mid/21_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js_15,original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js_17,original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js_22,original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js_7,original/high/h1/2mid/21_순천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js_13,original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js_15,original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js_17,original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/21_제일고_2학기_중간_고1_기출/q17.png,,PRESENT,,PRESENT,ABSENT,0438bb215ad192078b491646cd4ba8b77b26c3e181204ba63e3e9da5d98c8971,
h1:original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js_22,original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js_3,original/high/h1/2mid/21_제일고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js_13,original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/21_팔마고_2학기_중간_고1_기출/q13.png,,PRESENT,,PRESENT,ABSENT,0ec7303dcf81a0a281af3b9017d92348055865c4bf495d4d01222f7d671c8821,
h1:original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js_17,original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js_21,original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/21_팔마고_2학기_중간_고1_기출/q21.png,,PRESENT,,PRESENT,ABSENT,ce85a8bcb23c74be3a3533cb343d9fd290883a4ecaf4340bd0a68eff52420a25,
h1:original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js_7,original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/21_팔마고_2학기_중간_고1_기출/q07.png,,PRESENT,,PRESENT,ABSENT,8c6a18d9911d7d824b8468a3d41e045e208e76a7ba3f50bce95d6783e13af550,
h1:original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js_8,original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js_9,original/high/h1/2mid/21_팔마고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js_1,original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/21_효천고_2학기_중간_고1_기출/q01.png,,PRESENT,,PRESENT,ABSENT,0b1da6ff0fc7724a92bb890ae3aed2f24305b9e0be58ccbdb78ed4fbeb9187b9,
h1:original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js_10,original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js_15,original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js_21,original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js_7,original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js_9,original/high/h1/2mid/21_효천고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js_12,original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_RELATION_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js_17,original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js_19,original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/22_강남여고_2학기_중간_고1_기출/q19.png,,PRESENT,,PRESENT,ABSENT,6469c8e01899d7c8a8cb02a3464bf592f9a588f096a9ca4a6bfdba6f3f850b79,
h1:original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js_20,original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/22_강남여고_2학기_중간_고1_기출/q20.png,,PRESENT,,PRESENT,ABSENT,8c410f58e17c7d14160eaceba17c015b20a04562c23078df0dc4fcf47ccbb42c,
h1:original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js_21,original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js_24,original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js_3,original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js_4,original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js_1,original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,TRIAGE_NO_GRAPH_SIGNAL,assets/images/22_금당고_2학기_중간_고1_기출/q01.png,,PRESENT,,PRESENT,ABSENT,b4bdb1ce4f4ec9f2afdf5176095fc60ce7e66d8769cbee5fe7b5ff57126431be,
h1:original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js_11,original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js_12,original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js_17,original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js_20,original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js_21,original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js_9,original/high/h1/2mid/22_금당고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_매산고_2학기_중간_고1_기출.js_10,original/high/h1/2mid/22_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_매산고_2학기_중간_고1_기출.js_11,original/high/h1/2mid/22_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/22_매산고_2학기_중간_고1_기출.js_14,original/high/h1/2mid/22_매산고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
