questionUid,sourceJsPath,id,standardUnitKey,standardUnit,visualRequirementCandidate,existingSvgStatus,visualReasonCode,visualMarkers,visualType,problemVisualSufficiency,scalePolicyCandidate,assetRefs,status
archive/exams/original/high/h1/1final/25_강남여고_1학기_기말_고1_기출c.js|25_강남여고_1학기_기말_고1_기출|23,archive/exams/original/high/h1/1final/25_강남여고_1학기_기말_고1_기출c.js,23,H22-C-08,순열과 조합,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_강남여고_1학기_기말_고1_기출c.js|25_강남여고_1학기_기말_고1_기출|24,archive/exams/original/high/h1/1final/25_강남여고_1학기_기말_고1_기출c.js,24,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|1,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,1,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|2,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,2,H22-C-07,합의 법칙과 곱의 법칙,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|3,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,3,H22-C-06,여러 가지 방정식과 부등식,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|4,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,4,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|5,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,5,H22-C-08,순열과 조합,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|6,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,6,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|7,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,7,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|8,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,8,H22-C-08,순열과 조합,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|9,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,9,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|10,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,10,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|11,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,11,H22-C-05,이차방정식과 이차함수,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|12,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,12,H22-C-04,복소수와 이차방정식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|13,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,13,H22-C-05,이차방정식과 이차함수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|14,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,14,H22-C-08,순열과 조합,SVG_REQUIRED_MISSING,NONE,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|15,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,15,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|16,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,16,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|17,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,17,H22-C-08,순열과 조합,SVG_REQUIRED_MISSING,NONE,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE,,VISUAL_CANDIDATE,PROBLEM_VISUAL_PRESENT,REVIEW_REQUIRED,[object Object],TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|18,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,18,H22-C-08,순열과 조합,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|19,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,19,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|20,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,20,H22-C-06,여러 가지 방정식과 부등식,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|21,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,21,H22-C-08,순열과 조합,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js|25_금당고_1학기_기말_고1_기출|22,archive/exams/original/high/h1/1final/25_금당고_1학기_기말_고1_기출c.js,22,H22-C-06,여러 가지 방정식과 부등식,SVG_REQUIRED_MISSING,NONE,COORDINATE_OR_GEOMETRY_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|1,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,1,H22-C-08,순열과 조합,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|2,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,2,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|3,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,3,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|4,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,4,H22-C-08,순열과 조합,SVG_REQUIRED_MISSING,NONE,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|5,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,5,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|6,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,6,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|7,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,7,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|8,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,8,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|9,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,9,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|10,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,10,H22-C-07,합의 법칙과 곱의 법칙,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|11,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,11,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|12,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,12,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|13,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,13,H22-C-07,합의 법칙과 곱의 법칙,SOURCE_REVIEW,INLINE_SVG,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE,,SVG,PROBLEM_VISUAL_PRESENT,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|14,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,14,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|15,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,15,H22-C-05,이차방정식과 이차함수,SVG_REQUIRED_MISSING,NONE,GRAPH_OR_FUNCTION_STRUCTURE|COORDINATE_OR_GEOMETRY_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|16,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,16,H22-C-08,순열과 조합,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|17,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,17,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|18,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,18,H22-C-06,여러 가지 방정식과 부등식,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|19,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,19,H22-C-04,복소수와 이차방정식,SVG_REQUIRED_MISSING,NONE,TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js|25_매산고_1학기_기말_고1_기출|20,archive/exams/original/high/h1/1final/25_매산고_1학기_기말_고1_기출c.js,20,H22-C-08,순열과 조합,SVG_REQUIRED_MISSING,NONE,COORDINATE_OR_GEOMETRY_STRUCTURE|COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|1,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,1,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|2,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,2,H22-C-04,복소수와 이차방정식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|3,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,3,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|4,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,4,H22-C-08,순열과 조합,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|5,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,5,H22-C-07,합의 법칙과 곱의 법칙,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|6,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,6,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|7,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,7,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|8,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,8,H22-C-06,여러 가지 방정식과 부등식,SVG_REQUIRED_MISSING,NONE,COORDINATE_OR_GEOMETRY_STRUCTURE|SET_OR_LOGIC_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|9,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,9,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|10,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,10,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|11,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,11,H22-C-08,순열과 조합,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|12,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,12,H22-C-08,순열과 조합,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|13,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,13,H22-C-08,순열과 조합,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|14,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,14,H22-C-09,행렬과 그 연산,SVG_REQUIRED_MISSING,NONE,COUNTING_STRUCTURE|TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|15,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,15,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js|25_매산여고_1학기_기말_고1_기출|16,archive/exams/original/high/h1/1final/25_매산여고_1학기_기말_고1_기출c.js,16,H22-C-06,여러 가지 방정식과 부등식,SVG_OPTIONAL,NONE,,,NONE,NO_PROBLEM_VISUAL,N/A,,TRIAGE_NOT_INDEPENDENTLY_REVIEWED
